year,SA2_CODE21,SA2_NAME21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_NAME21,STE_NAME21,population,LIRSD,LIRSD_PC2,WLIRSD,WLIRSD_PC2,IRSD,IRSAD,IER,IEO
2016,111021216,Bonnells Bay - Silverwater,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,8499,996.0270138958368,1086.3345006201562,990.8283177928984,1078.4843071401358,999,979,1011,972
2016,111021217,Edgeworth - Cameron Park,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,13998,1021.4674724467139,1060.2896875329582,1018.6894448511263,1056.4218386916752,1015,992,1044,947
2016,111021218,Morisset - Cooranbong,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,14757,981.7182693932793,1075.2684184170973,978.1369902905292,1060.9053564821643,977,965,999,961
2016,111021219,Toronto - Awaba,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,13210,964.7438857577645,1086.5083079003225,960.3103614167596,1076.9931826396335,966,953,978,952
2016,111021220,Wangi Wangi - Rathmines,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,8564,1023.6319293174571,1074.8532319602887,1018.8468938128726,1066.3275524185372,1017,995,1025,984
2016,111021221,West Wallsend - Barnsley - Killingworth,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,6393,983.0146456203034,1106.023669860982,977.4783300663481,1088.6763800831425,983,942,1016,888
2016,111031222,Adamstown - Kotara,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,15383,1063.769186493186,995.6765830605366,1064.1753283839053,1003.0991789833209,1049,1039,1016,1048
2016,111031223,Beresfield - Hexham,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,8271,863.4045999698379,1133.0422166321916,856.5889893901855,1104.8654711631154,883,863,926,830
2016,111031224,Hamilton - Broadmeadow,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,11758,987.9971820793563,998.2987232829221,988.5353776996662,1006.3824618230537,982,996,941,1035
2016,111031225,Lambton - New Lambton,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,17231,1034.583226531169,1019.8852779128637,1033.6546733620114,1026.9878754060885,1027,1024,995,1050
2016,111031226,Maryland - Fletcher - Minmi,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,13339,1035.5924296144303,1041.583824524665,1032.3294267582692,1037.0528642422692,1032,1016,1063,972
2016,111031227,Mayfield - Warabrook,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,14821,949.4373905615961,1037.0435181320458,947.5033468456301,1030.7558277789724,959,956,921,992
2016,111031228,Merewether - The Junction,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,13202,1094.5808282917315,978.4897526620796,1095.633822164203,993.5441574588489,1075,1089,1039,1112
2016,111031229,Newcastle - Cooks Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,11082,1062.3247474292375,969.2795347574436,1064.0056084986722,984.0264681107847,1045,1068,947,1127
2016,111031231,Shortland - Jesmond,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,12065,861.3855403576663,938.8643023735211,861.822069200392,924.190868861695,892,906,854,956
2016,111031232,Stockton - Fullerton Cove,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,7413,972.4263340813906,1141.4348933011595,966.8870857159411,1116.3293082971031,981,972,996,967
2016,111031233,Wallsend - Elermore Vale,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,19597,965.7944099914466,1048.6742998856744,963.4473680434277,1042.0564081916,966,956,960,968
2016,111031234,Waratah - North Lambton,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,12061,961.8969192620272,1027.9797925303901,960.2865690838778,1026.5281671836847,970,966,921,999
2016,111031235,Wickham - Carrington - Tighes Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,Rest of NSW,New South Wales,7860,999.0319579670706,1030.9229591421345,996.9692323611839,1035.6566907354138,1002,1006,934,1063
2016,112011236,Ballina,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,17464,959.5093748438383,1108.9127110705174,955.5355215515893,1105.0025838421138,955,939,941,957
2016,112011237,Ballina Surrounds,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,16755,1035.2461759347866,1049.9518919728112,1032.3610269701085,1051.5316164532924,1023,1005,1028,1011
2016,112011238,Bangalow,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,5667,1052.9715013777754,1045.0552495719508,1048.7137241207813,1053.0932006445842,1048,1051,1050,1090
2016,112011239,Brunswick Heads - Ocean Shores,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,8589,962.1617256899972,1113.7699562435032,954.653078292041,1112.04138437434,975,968,968,1018
2016,112011240,Byron Bay,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,11077,1031.9726024662984,1030.4601139331583,1029.2153421506289,1036.8843278439956,1022,1029,996,1063
2016,112011241,Evans Head,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,5613,934.4192618762152,1132.4960662160975,928.963355185814,1120.7347716000463,932,913,947,930
2016,112011242,Lennox Head - Skennars Head,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,7748,1075.279682939397,1023.7483847659425,1072.8377943759742,1032.42887254456,1063,1056,1060,1062
2016,112011243,Mullumbimby,11201,Richmond Valley - Coastal,112,Richmond - Tweed,Rest of NSW,New South Wales,8108,963.2137821126846,1091.6816971968553,956.2466197654041,1088.1237265846435,976,973,979,1027
2016,112021244,Casino,11202,Richmond Valley - Hinterland,112,Richmond - Tweed,Rest of NSW,New South Wales,12190,859.5965861502937,1146.8995374347896,853.9437930467204,1130.2313703160169,873,859,923,844
2016,112021245,Casino Surrounds,11202,Richmond Valley - Hinterland,112,Richmond - Tweed,Rest of NSW,New South Wales,6946,923.7651787283858,1141.3794377144657,917.3002475527263,1119.0442958311385,924,911,990,912
2016,112021246,Goonellabah,11202,Richmond Valley - Hinterland,112,Richmond - Tweed,Rest of NSW,New South Wales,13060,959.2588957684088,1092.2868293957806,954.8504885383028,1091.1238379513907,963,942,960,947
2016,112021247,Kyogle,11202,Richmond Valley - Hinterland,112,Richmond - Tweed,Rest of NSW,New South Wales,7308,909.4042854217024,1124.8606460461103,903.2559044953514,1107.996076298774,915,908,948,940
2016,112021248,Lismore,11202,Richmond Valley - Hinterland,112,Richmond - Tweed,Rest of NSW,New South Wales,15640,886.1355347143659,1108.5796724848005,880.5351149921117,1104.252268231287,905,898,893,940
2016,112021249,Lismore Surrounds,11202,Richmond Valley - Hinterland,112,Richmond - Tweed,Rest of NSW,New South Wales,15086,1008.1066378471703,1061.0308655674087,1003.8304680347431,1056.0137811378215,1000,990,1020,1013
2016,112031250,Kingscliff - Fingal Head,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,13860,1023.4716124801378,1062.8332552256868,1020.3110611463618,1065.2584134274375,1013,1008,1015,1015
2016,112031251,Murwillumbah,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,9043,917.6209572727411,1125.6044481505028,911.5222835898911,1115.6682949144088,923,907,943,926
2016,112031252,Murwillumbah Surrounds,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,9770,980.5807852092344,1090.7163495996576,974.6083252387566,1079.736188381426,980,969,1007,989
2016,112031253,Pottsville,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,13550,1002.3373260524538,1081.4169441861181,997.4418527923176,1078.87299288314,1003,983,1014,982
2016,112031254,Tweed Heads,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,20426,950.2376494128645,1110.4102977778027,945.6561726884506,1099.4207725628676,950,933,953,943
2016,112031550,Banora Point,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,15426,995.3769290110658,1091.0728505212114,991.7645603947338,1086.5842835854992,987,959,998,941
2016,112031551,Terranora - North Tumbulgum,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,3201,1077.4169194811739,1004.501760167071,1075.9459092184231,1006.5964531807227,1063,1048,1097,1010
2016,112031552,Tweed Heads South,11203,Tweed Valley,112,Richmond - Tweed,Rest of NSW,New South Wales,8765,893.1969190905842,1149.8717185410253,888.12299619484,1132.0502865692158,902,882,915,890
2016,113011256,Griffith (NSW),11301,Griffith - Murrumbidgee (West),113,Riverina,Rest of NSW,New South Wales,19454,950.1290427967945,966.4761885211285,951.3618722291094,963.1925937457935,942,930,958,908
2016,113011257,Griffith Surrounds,11301,Griffith - Murrumbidgee (West),113,Riverina,Rest of NSW,New South Wales,12779,995.7905385778535,1038.2716213317926,994.5643782047433,1037.6194570418377,984,964,1005,944
2016,113011258,Leeton,11301,Griffith - Murrumbidgee (West),113,Riverina,Rest of NSW,New South Wales,10127,959.5964710512624,1056.2416175936096,957.3506118099328,1056.6163650590936,957,937,975,919
2016,113011259,Narrandera,11301,Griffith - Murrumbidgee (West),113,Riverina,Rest of NSW,New South Wales,6071,934.3846825157161,1089.0930691233505,931.6328394088667,1085.7467805546098,928,918,960,927
2016,113021260,Tumbarumba,11302,Tumut - Tumbarumba,113,Riverina,Rest of NSW,New South Wales,3355,964.2064718185039,1109.8134705695584,959.7090488708172,1100.5835678500653,952,938,991,935
2016,113021261,Tumut,11302,Tumut - Tumbarumba,113,Riverina,Rest of NSW,New South Wales,6218,938.5425982164248,1087.3031953582706,934.7578944993526,1080.4936500294489,935,914,948,906
2016,113021262,Tumut Surrounds,11302,Tumut - Tumbarumba,113,Riverina,Rest of NSW,New South Wales,4741,993.9723492604178,1066.7136768636503,991.6300830579771,1057.3139382699028,972,956,1008,949
2016,113031263,Cootamundra,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,7388,941.8935988130593,1099.7131175672614,938.8240549498679,1093.4656832939902,937,923,963,930
2016,113031264,Gundagai,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,3605,966.2255466254645,1077.9527071900002,964.257947818611,1077.2177236250602,956,934,987,918
2016,113031265,Junee,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,6113,946.0034507095842,1090.3653232517859,942.5671128615638,1084.6527545835518,940,926,982,912
2016,113031266,Temora,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,6589,970.6298093257927,1080.0158128401697,969.0280280182541,1079.6319851578842,960,940,983,946
2016,113031267,Wagga Wagga - East,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,16098,1031.5639442345648,1037.876235074812,1029.4623542266309,1045.1431022592487,1022,1000,1020,989
2016,113031268,Wagga Wagga - North,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,4976,1065.980578074926,967.2939597169337,1066.3781899085325,977.2649681551034,1062,1041,1037,1035
2016,113031269,Wagga Wagga - South,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,21002,985.6428848301175,1035.9609045280006,983.7589023594909,1041.204892236419,977,960,982,953
2016,113031270,Wagga Wagga - West,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,13358,946.6047714190904,1013.932722618067,946.1806298104573,1025.602726783648,943,936,909,967
2016,113031271,Wagga Wagga Surrounds,11303,Wagga Wagga,113,Riverina,Rest of NSW,New South Wales,14741,1036.3106417886318,1042.2228825293516,1034.6906284414745,1046.0481689300045,1013,992,1035,989
2016,114011272,Berry - Kangaroo Valley,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,8797,1069.3495774684447,1050.6355741819943,1067.6992272124762,1054.1352926880456,1041,1028,1041,1049
2016,114011273,Callala Bay - Currarong,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,3500,982.5662517992703,1090.2408008526763,978.1332142374985,1079.7849421180504,983,959,994,958
2016,114011274,Culburra Beach,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,4824,973.6793222324693,1098.414603740521,969.9408429282827,1088.7781432695863,958,934,973,931
2016,114011276,Huskisson - Vincentia,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,4167,1053.0857454947202,1032.810299306113,1051.3322980973603,1039.2079639362507,1033,1021,1013,1046
2016,114011277,North Nowra - Bomaderry,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,15366,980.1758936429449,1090.7883994015144,975.6827562270191,1087.385946136542,979,962,991,972
2016,114011278,Nowra,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,20307,899.8209265113936,1114.0735744274268,894.10016436840306,1105.437509403655,907,897,938,912
2016,114011279,St Georges Basin - Erowal Bay,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,13602,919.6878051223077,1149.304034451671,912.6145270286199,1130.3629514252284,931,904,965,895
2016,114011280,Sussex Inlet - Berrara,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,4235,941.8058995747664,1144.0860662343312,936.9897962437346,1123.9265574317683,934,906,962,911
2016,114011281,Tomerong - Wandandian - Woollamia,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,3317,1050.8011538250544,1065.0841996080349,1047.3556871339736,1059.688257268898,1033,1003,1064,985
2016,114011282,Ulladulla,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,15051,975.9315740254618,1104.3032392551868,971.6192711641548,1098.3223744361771,969,941,980,944
2016,114011283,Ulladulla Surrounds,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,4970,1000.443770466107,1096.9474987866668,994.9876531223256,1085.9104752105563,992,958,1007,956
2016,114021284,Bowral,11402,Southern Highlands,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,12894,1080.9760046649976,1023.0853891096124,1079.6108682832341,1030.3160820907358,1063,1065,1057,1086
2016,114021285,Hill Top - Colo Vale,11402,Southern Highlands,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,5952,1013.1945689603532,1080.9464677004298,1008.7777636926432,1071.1416507304484,1008,978,1058,938
2016,114021286,Mittagong,11402,Southern Highlands,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,8921,1041.3693885343687,1057.6618469241462,1038.7359870915166,1056.4946171228496,1026,1009,1030,1014
2016,114021287,Moss Vale - Berrima,11402,Southern Highlands,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,9689,1007.9901477839784,1078.2892883859874,1004.3897466922044,1074.7468819766143,1001,981,1014,976
2016,114021288,Robertson - Fitzroy Falls,11402,Southern Highlands,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,3439,1080.073244679712,1042.8578280836005,1077.3546917501872,1048.1255953660966,1063,1056,1081,1065
2016,114021289,Southern Highlands,11402,Southern Highlands,114,Southern Highlands and Shoalhaven,Rest of NSW,New South Wales,6522,1068.7920740737086,1061.5214275619744,1064.9040727907009,1060.8023836802756,1050,1037,1064,1050
2016,115011290,Baulkham Hills - East,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,23083,1106.231969642743,920.4233968958412,1108.158282345348,929.8486501364429,1087,1102,1078,1096
2016,115011291,Baulkham Hills (West) - Bella Vista,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,20709.989645,1134.6255561998455,890.3895877919483,1137.5994415610892,901.4926715338902,1113,1141,1141,1111
2016,115011294,Glenhaven,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,6179,1152.5290917353684,930.5578262433249,1155.2362339110675,948.0223917960468,1121,1141,1153,1118
2016,115011296,West Pennant Hills,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,12657,1158.6076268448555,876.7464646287875,1162.2545001751475,893.64021406085,1130,1165,1167,1142
2016,115011553,Castle Hill - Central,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,7836,1112.5564497607695,918.2750638575774,1114.2396954371297,928.7239620094151,1094,1119,1079,1116
2016,115011554,Castle Hill - East,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,5633,1113.4129480044242,877.8304621398967,1121.1371923091751,896.1282369019715,1063,1091,1087,1105
2016,115011555,Castle Hill - North,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,11876,1128.5008180743562,900.1050978149542,1131.1089352920544,912.8593734702174,1107,1137,1131,1120
2016,115011556,Castle Hill - South,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,9509,1111.5768700651047,892.9050939069797,1113.8476514086196,902.6169063338235,1096,1125,1100,1117
2016,115011557,Castle Hill - West,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,5256,1141.2336677942471,894.8832601551595,1143.6963641851921,909.4862316912967,1119,1160,1166,1128
2016,115011558,Cherrybrook,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,18835,1136.7454748499024,890.4218624176049,1139.8410100813214,903.7092889208698,1113,1145,1133,1133
2016,115011621,Kellyville - East,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,17576.788425,1132.7602827489516,919.7738027448743,1134.4388789298669,932.4208844319724,1112,1143,1162,1096
2016,115011622,Kellyville - West,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,5673.221930000001,1132.7602862503165,919.7737483028177,1134.43888484256,932.4208272931236,1112.0000020490997,1142.9999959018005,1161.9999569689062,1096.0000307364958
2016,115021297,Dural - Kenthurst - Wisemans Ferry,11502,Dural - Wisemans Ferry,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,20952,1114.1359126038876,954.3484372759008,1115.3450415811838,962.5785701855119,1091,1104,1138,1072
2016,115021298,Galston - Laughtondale,11502,Dural - Wisemans Ferry,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,5185,1114.6104910851363,964.7986788149559,1115.4512117966942,972.1494441954586,1093,1104,1135,1077
2016,115031299,Bilpin - Colo - St Albans,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,2650,1031.5314368803713,1070.4164799965763,1027.318366424113,1059.1585568223509,1019,1005,1058,997
2016,115031300,Kurrajong Heights - Ebenezer,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,21635,1085.3774731314847,1016.8961758627564,1083.9778568491317,1018.1312270214504,1067,1055,1115,1007
2016,115041301,Pitt Town - McGraths Hill,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,10412.0964928,1088.6506680252237,1000.759701465359,1088.4576646411608,1003.3162063004522,1067,1058,1120,995
2016,115041623,Box Hill - Nelson,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,1400.1845344,1134.92321593116,935.5595519731237,1136.1825547589563,947.9705978087417,1110.5190316849462,1139.3616679327254,1168.2493612159185,1083.930195182281
2016,115041624,North Kellyville,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,4715.0400947,1136.1867932685293,933.8132569909358,1137.4838125683518,946.4882753911314,1113,1144,1171,1089
2016,115041625,Rouse Hill - Beaumont Hills,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,New South Wales,16553.6788781,1136.1867932685293,933.8132569909358,1137.4838125683518,946.4882753911314,1113,1144,1171,1089
2016,116011303,Blacktown (East) - Kings Park,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,17197,967.0434935474673,901.0917004354787,969.706797227424,878.3776387945994,977,978,945,978
2016,116011304,Blacktown (North) - Marayong,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,18119,944.7870067909388,956.1332848992657,945.2890167540809,935.6337598873688,957,957,963,945
2016,116011306,Doonside - Woodcroft,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,22720,968.800895799815,948.0088098629309,968.8198939257464,932.0735733971825,973,985,1008,961
2016,116011307,Lalor Park - Kings Langley,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,24901,1016.3374491168388,976.2383062633013,1016.7584911593442,972.2563178774292,1011,1012,1015,1002
2016,116011560,Blacktown - South,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,12379,967.4804172744809,959.2866288361074,967.1129497585284,940.8539430071929,974,971,984,954
2016,116011561,Blacktown - West,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,16156,975.879585089984,924.5229320100954,977.5922208281613,902.3304198464368,981,977,987,951
2016,116011626,Seven Hills - Prospect,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,13976.689535599999,1007.1893866422928,924.9313084777517,1009.0034509130004,914.3228829405904,1004,1004,999.0000000000001,984.9999999999999
2016,116011627,Toongabbie - West,11601,Blacktown,116,Sydney - Blacktown,Greater Sydney,New South Wales,10085.2429216,1007.1893866422928,924.9313084777516,1009.0034509130005,914.3228829405904,1004,1004,999,985
2016,116021309,Glenwood,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,16291,1104.0413335597798,913.7609810568684,1105.4013987933256,917.4854944647466,1090,1115,1137,1067
2016,116021562,Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,3836,1109.9770534761756,939.510513650037,1110.3848577169306,943.233726228052,1093,1105,1136,1051
2016,116021563,Quakers Hill,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,23044,1065.598276766215,963.5481051356475,1064.856902654673,962.7916847638243,1058,1058,1066,1028
2016,116021628,Kellyville Ridge - The Ponds,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,20748.016513600003,1124.4902511665161,926.912667533582,1125.5115506992947,934.4939710510073,1106,1142,1163,1092
2016,116021629,Marsden Park - Shanes Park,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,750.4299956,1039.9942358881704,989.4393077006749,1039.2324463116465,984.9239024214309,1031,1043,1078,992
2016,116021630,Riverstone,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,7986.929880799999,1039.9942358881704,989.4393077006749,1039.2324463116465,984.9239024214309,1031,1043,1078,992
2016,116021631,Schofields (West) - Colebee,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,3081.534345,1039.9942358881704,989.439307700675,1039.2324463116465,984.923902421431,1031,1043,1078,992
2016,116021632,Schofields - East,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,5610.1057786,1039.9942358881704,989.4393077006749,1039.2324463116465,984.9239024214309,1031,1043,1078,991.9999999999999
2016,116021633,Stanhope Gardens - Parklea,11602,Blacktown - North,116,Sydney - Blacktown,Greater Sydney,New South Wales,12043.9834864,1124.4902511665161,926.912667533582,1125.5115506992947,934.4939710510073,1106,1142,1163,1092
2016,116031313,Bidwill - Hebersham - Emerton,11603,Mount Druitt,116,Sydney - Blacktown,Greater Sydney,New South Wales,18412,743.7183770431508,1034.3811492063576,739.1369032159292,995.3201798754529,796,812,856,813
2016,116031314,Glendenning - Dean Park,11603,Mount Druitt,116,Sydney - Blacktown,Greater Sydney,New South Wales,8434,994.0958316194709,967.6907056498786,992.7201618786328,950.799636154583,999,985,1017,950
2016,116031315,Hassall Grove - Plumpton,11603,Mount Druitt,116,Sydney - Blacktown,Greater Sydney,New South Wales,20874,991.4385050161403,970.221379482068,990.0716943456605,947.495029754409,1000,990,1031,945
2016,116031316,Lethbridge Park - Tregear,11603,Mount Druitt,116,Sydney - Blacktown,Greater Sydney,New South Wales,20910,821.3922198008029,1045.514252790007,817.5919161559258,1017.9421032061493,849,863,906,855
2016,116031317,Mount Druitt - Whalan,11603,Mount Druitt,116,Sydney - Blacktown,Greater Sydney,New South Wales,22819,835.2267722479232,936.067163681448,834.8871230333061,894.1999662973998,875,886,903,887
2016,116031319,Rooty Hill - Minchinbury,11603,Mount Druitt,116,Sydney - Blacktown,Greater Sydney,New South Wales,21510,995.4712888400371,957.9042627609623,994.9817080952113,936.8004468674769,1000,993,1028,949
2016,117011321,Botany,11701,Botany,117,Sydney - City and Inner South,Greater Sydney,New South Wales,10849,1060.5389373994492,945.58594244644,1062.8695969746134,947.7694586107217,1047,1068,1036,1045
2016,117011323,Pagewood - Hillsdale - Daceyville,11701,Botany,117,Sydney - City and Inner South,Greater Sydney,New South Wales,11405,964.4260099521,906.4744204526829,968.2738562024819,898.9180689831335,971,992,948,1005
2016,117011634,Eastlakes,11701,Botany,117,Sydney - City and Inner South,Greater Sydney,New South Wales,10435.7132796,994.8139076788411,807.8822381022594,1003.9737734309796,795.2084677517744,995,1028,947,1032
2016,117011635,Mascot,11701,Botany,117,Sydney - City and Inner South,Greater Sydney,New South Wales,15598.2867204,994.8139076788411,807.8822381022594,1003.9737734309796,795.2084677517745,995.0000000000001,1028,946.9999999999999,1032
2016,117021327,Petersham - Stanmore,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,Greater Sydney,New South Wales,20248,1086.5710639886638,857.3031915388303,1095.059954163472,868.7168257006047,1070,1115,989,1145
2016,117021328,Sydenham - Tempe - St Peters,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,Greater Sydney,New South Wales,7957,1046.0228955066466,864.5993086065914,1052.2284155945506,862.3393406378523,1038,1077,1010,1083
2016,117021636,Marrickville - North,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,Greater Sydney,New South Wales,11687.3345792,1006.5491263867885,814.9097481408115,1014.579040827676,810.6153600771037,1007,1050,963,1074
2016,117021637,Marrickville - South,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,Greater Sydney,New South Wales,14639.665420799998,1006.5491263867885,814.9097481408115,1014.579040827676,810.6153600771036,1007,1050,963,1074
2016,117031329,Darlinghurst,11703,Sydney Inner City,117,Sydney - City and Inner South,Greater Sydney,New South Wales,12646,1087.5742471912997,792.6347357534896,1104.9024081753194,803.7154402351317,1070,1132,924,1171
2016,117031330,Erskineville - Alexandria,11703,Sydney Inner City,117,Sydney - City and Inner South,Greater Sydney,New South Wales,16061,1129.6211058512524,844.4356353732601,1139.1253017218012,860.1644610001994,1105,1160,999,1177
2016,117031331,Glebe - Forest Lodge,11703,Sydney Inner City,117,Sydney - City and Inner South,Greater Sydney,New South Wales,20311,1036.8046850292899,819.1692735285772,1048.621678981657,828.1100091366609,1030,1093,907,1160
2016,117031333,Potts Point - Woolloomooloo,11703,Sydney Inner City,117,Sydney - City and Inner South,Greater Sydney,New South Wales,26426,1077.8866686378933,788.8865213885156,1096.6342075160496,802.5139497734749,1049,1104,886,1162
